Transaction ID,Date,Customer Name,City,State,Product Type,Product Name,Quantity Sold,Unit Price (INR),Total Sale Amount (INR),Payment Mode,Discount (%),Final Price (INR),Seller Name
13c74e5e-ba98-40c0-95be-c93bacdeaa80,2025-01-19,Mishti Zachariah,Mumbai,Gujarat,Equipment,Kettlebell,3,6919,20757,Net Banking,0,20757.0,Kiaan Manne
37392040-7a28-4e03-8057-1c7d314d99cf,2025-03-02,Mannat Borde,Mumbai,Maharashtra,Supplement,BCAA,3,4744,14232,Net Banking,8,13093.44,Zara Sachdev
9c9fd034-0a94-405e-bb00-9a829d2d87b5,2025-01-27,Rohan Babu,Delhi,Maharashtra,Supplement,Multivitamins,3,4631,13893,UPI,4,13337.28,Pranay Banik
4357751f-537e-4c5a-a2de-00923ac13c87,2025-01-21,Indrajit Singh,Kolkata,Karnataka,Supplement,Pre-Workout,2,3922,7844,Credit Card,12,6902.72,Mishti Rau
5fbbdfd9-080d-4a1f-92ba-5044fb15795c,2025-03-14,Piya Seshadri,Kolkata,Karnataka,Equipment,Resistance Bands,2,15690,31380,Credit Card,2,30752.4,Ojas Issac
246bc701-292d-4d15-9b0e-fc80000a23f3,2025-02-26,Manjari Sehgal,Hyderabad,Maharashtra,Supplement,BCAA,1,3434,3434,Cash,10,3090.6,Neysa Vyas
83a3fc96-6fc7-4900-9bd6-c068b64ca3ee,2025-01-17,Divyansh Goda,Chennai,Maharashtra,Equipment,Resistance Bands,2,12880,25760,Cash,2,25244.8,Nirvaan Cherian
15e73128-caf5-46fd-a869-883896758ce4,2025-01-27,Yuvaan Edwin,Kolkata,Karnataka,Supplement,Fish Oil,4,3753,15012,Cash,12,13210.56,Hrishita Chakraborty
bee6f1b7-2113-4e51-a305-16038d760d21,2025-01-25,Dhruv Bobal,Delhi,Karnataka,Supplement,Creatine,4,2595,10380,Debit Card,8,9549.6,Rania Vasa
f47a818a-55de-446a-82ef-235e31c53e1a,2025-02-23,Saira Char,Hyderabad,Gujarat,Supplement,Whey Protein,3,1326,3978,UPI,5,3779.1,Taimur Singhal
08b68662-fb4d-4c44-863d-661db3124a7a,2025-03-16,Darshit Kapadia,Delhi,Gujarat,Supplement,Fish Oil,1,3536,3536,Debit Card,11,3147.04,Kabir Balasubramanian
3878e318-d36a-4601-8a81-1f31bcdb9971,2025-03-05,Jayan Dua,Mumbai,Tamil Nadu,Supplement,Whey Protein,3,3182,9546,Net Banking,10,8591.4,Aarna Goel
abeb4905-ede7-499a-991f-bb8134dfb39f,2025-01-12,Divij Jayaraman,Ahmedabad,Gujarat,Supplement,Creatine,2,3550,7100,Credit Card,12,6248.0,Hazel Singhal
48a59283-2ac5-4afe-ace6-1544dcc40396,2025-01-09,Jivika Kota,Chennai,Tamil Nadu,Supplement,Fish Oil,2,2465,4930,Cash,3,4782.1,Advik Dhar
e25ff5b3-b4a9-4e30-8843-abd5b3d18ef8,2025-03-20,Hiran Rajagopalan,Bangalore,Delhi,Equipment,Dumbbells,2,12258,24516,Debit Card,5,23290.2,Jayant Manne
2cece4cb-9f4a-4225-abe8-fc60eeba50a8,2025-01-28,Pranay Tata,Chennai,Maharashtra,Supplement,Fat Burner,1,1030,1030,Debit Card,12,906.4,Farhan Thakkar
7415655e-aa8d-4aa7-8911-5c57ef65fc6d,2025-02-05,Zoya Koshy,Bangalore,Telangana,Equipment,Resistance Bands,1,6330,6330,Credit Card,13,5507.1,Bhamini Kaur
a5bcca29-5b7f-4eb8-8a51-5433460ae350,2025-02-15,Vivaan Raju,Chennai,Maharashtra,Equipment,Resistance Bands,3,7543,22629,Debit Card,9,20592.39,Samarth Kulkarni
34e2ca0d-5c92-4866-9f27-7a331c5dd2fa,2025-02-02,Ryan Krish,Mumbai,Telangana,Supplement,Multivitamins,1,945,945,Credit Card,3,916.65,Kartik Bhagat
a50b383d-a33c-4722-b95a-82c48e36fe00,2025-02-19,Arnav Ravel,Kolkata,Karnataka,Supplement,BCAA,1,650,650,Net Banking,0,650.0,Ryan Sidhu
39143c91-dbb9-410b-a90d-bf2e0b81842b,2025-02-17,Advika Mall,Pune,Gujarat,Equipment,Dumbbells,2,2542,5084,Credit Card,2,4982.32,Rania Aurora
501572ed-5aeb-4450-84a5-e6760486a8a5,2025-02-27,Jayant Rau,Bangalore,Karnataka,Equipment,Treadmill,2,17548,35096,Net Banking,13,30533.52,Shray Bhatnagar
295807f3-8607-4ee4-a433-c16978746e98,2025-01-04,Pari Seth,Delhi,Tamil Nadu,Supplement,Fat Burner,1,1385,1385,Credit Card,11,1232.65,Nishith Ramakrishnan
052a79d9-69ce-433d-a9c9-eeaf0e90c0bc,2025-02-15,Umang Tailor,Hyderabad,Tamil Nadu,Supplement,Fish Oil,1,4721,4721,Cash,2,4626.58,Jayesh Sha
9216f64f-ea78-4143-a363-44e5cf8ff88c,2025-01-21,Nitara Ranganathan,Kolkata,Delhi,Supplement,Multivitamins,2,1431,2862,UPI,1,2833.38,Bhamini Balasubramanian
6da7d0fd-8e12-465b-a7f4-feda57a95e37,2025-02-01,Zaina Varughese,Mumbai,West Bengal,Supplement,Fat Burner,2,4679,9358,Debit Card,3,9077.26,Arnav Iyengar
b474e834-5100-4b0b-8994-8c13b1b0ee1f,2025-03-01,Reyansh Savant,Delhi,Maharashtra,Supplement,Whey Protein,4,3314,13256,UPI,2,12990.88,Rohan D’Alia
8dcc1354-432c-43b7-8ebb-187fbd6def19,2025-01-14,Faiyaz Sen,Kolkata,Telangana,Equipment,Resistance Bands,4,14579,58316,Debit Card,12,51318.08,Yuvraj  Dass
521fd032-17e9-4c4e-a0c0-82ce67e56733,2025-03-10,Nakul Kale,Pune,Telangana,Equipment,Resistance Bands,3,7134,21402,Credit Card,6,20117.88,Onkar Das
5dd35b70-793b-43c0-95ee-b56f96981e7b,2025-01-28,Mannat Sama,Pune,Gujarat,Equipment,Bench Press,2,11138,22276,Credit Card,10,20048.4,Hunar Ravi
459f0203-641f-4f47-a1ec-20d064260435,2025-02-17,Alia Ahuja,Pune,Maharashtra,Equipment,Exercise Bike,1,1428,1428,UPI,8,1313.76,Mahika Rama
4eb63940-01de-48eb-91dc-991eeed246ba,2025-02-06,Anahita Bhatt,Pune,Maharashtra,Supplement,Whey Protein,4,3360,13440,Net Banking,8,12364.8,Tushar Krishnamurthy
0adb762c-242f-4bae-9515-aa79a5e66f52,2025-02-22,Dhruv Randhawa,Mumbai,Karnataka,Equipment,Exercise Bike,4,14134,56536,Debit Card,4,54274.56,Aarav Raju
fdb39a43-abc2-44a1-9e77-0b76290943c9,2025-02-09,Krish Sachar,Bangalore,Karnataka,Equipment,Resistance Bands,4,19026,76104,Credit Card,7,70776.72,Vanya Grover
25b5e2fd-3f14-448a-aef8-5e08bc9cbe57,2025-02-10,Rania Bala,Delhi,Telangana,Equipment,Rowing Machine,3,5700,17100,Net Banking,8,15732.0,Tarini Badami
7f9f11cf-cef3-466a-bd0d-037400e2bc2c,2025-02-10,Raunak Barad,Bangalore,Delhi,Supplement,Fat Burner,1,4206,4206,Net Banking,10,3785.4,Lakshay Kashyap
868fda57-6dd2-45b6-9cb3-8ab210142c4c,2025-01-03,Darshit Rao,Pune,Karnataka,Supplement,BCAA,3,1286,3858,UPI,4,3703.68,Shaan Sahni
b97f1b3d-b610-416f-a430-05c1d3ec7836,2025-02-17,Zaina Ganesh,Chennai,Gujarat,Equipment,Kettlebell,2,3287,6574,UPI,11,5850.86,Tanya Dugar
384c7c6a-dfe7-43fe-98fd-b4509245520d,2025-03-01,Chirag Saraf,Hyderabad,Delhi,Equipment,Exercise Bike,1,6152,6152,UPI,2,6028.96,Shaan Tank
b3c9a2fa-21ae-42d8-998e-af987acc8d19,2025-02-26,Priyansh Bhardwaj,Kolkata,West Bengal,Supplement,Creatine,3,1032,3096,Credit Card,8,2848.32,Aaryahi Krishnan
81bfdb1d-b172-4145-93b6-dccc35382d5e,2025-03-18,Yashvi Sant,Kolkata,Delhi,Equipment,Bench Press,2,15740,31480,Cash,10,28332.0,Alia Bail
3392bf8e-e928-4add-80ef-6cb41747f211,2025-02-07,Riya Raju,Delhi,Maharashtra,Supplement,Pre-Workout,2,1273,2546,Cash,5,2418.7,Hunar Din
adf53a4e-f583-4ddd-8139-baa6d2d6d859,2025-02-18,Lagan Biswas,Chennai,Tamil Nadu,Equipment,Rowing Machine,1,16398,16398,Net Banking,0,16398.0,Umang Saha
532f58cf-99b5-4703-8621-7d3a0c29b820,2025-01-19,Renee Krishnan,Ahmedabad,Karnataka,Supplement,Fish Oil,3,2201,6603,Credit Card,13,5744.61,Nitara Mall
b08aeffa-4d8a-4193-8fcf-ed833500673b,2025-02-11,Ela Iyer,Pune,Telangana,Supplement,Multivitamins,4,3831,15324,Credit Card,7,14251.32,Kanav Buch
d9133eb3-0888-4568-9616-781b614f2709,2025-01-05,Advika Chaudhari,Chennai,West Bengal,Equipment,Dumbbells,4,12666,50664,UPI,7,47117.52,Vedika Shenoy
aa7827c5-ce9a-4327-99b5-3d915f2af1a9,2025-02-28,Hrishita Kadakia,Pune,Maharashtra,Equipment,Treadmill,3,19685,59055,Net Banking,8,54330.6,Yasmin Keer
2929b7a0-ff18-4673-b194-57ebe1278350,2025-02-16,Neelofar Ratti,Ahmedabad,Karnataka,Supplement,BCAA,3,4826,14478,Net Banking,12,12740.64,Renee Dewan
4dcd2e33-afc7-4a71-90ba-c6f1a626e3ea,2025-02-13,Kaira Garde,Mumbai,Karnataka,Equipment,Resistance Bands,3,16532,49596,Credit Card,14,42652.56,Vivaan Khanna
64cc4045-2287-4863-aa6b-db54d6527416,2025-02-11,Tara Grover,Ahmedabad,West Bengal,Supplement,Fish Oil,2,3770,7540,Cash,12,6635.2,Adira Sant
bc167402-a145-4a5c-a630-6bba5754ebcf,2025-03-16,Heer Sachdev,Kolkata,Maharashtra,Supplement,Whey Protein,3,1095,3285,Debit Card,0,3285.0,Hiran Borde
36ba3c6e-e74a-4893-9230-95827d9e7ee5,2025-02-27,Pari Karnik,Delhi,Tamil Nadu,Supplement,Multivitamins,4,3848,15392,Net Banking,5,14622.4,Jayant Thaman
772e483f-db16-4440-ab6d-2550601caf8c,2025-01-04,Taimur Bali,Chennai,Karnataka,Supplement,Fat Burner,4,2602,10408,UPI,3,10095.76,Ritvik Biswas
c684ec97-04cd-40da-9316-431f93dcf89e,2025-02-08,Sumer Dey,Delhi,Maharashtra,Equipment,Dumbbells,1,14135,14135,Credit Card,12,12438.8,Elakshi Rau
d3276346-9a30-4d67-885d-5cb5847c6922,2025-02-02,Ela Tara,Kolkata,Maharashtra,Supplement,Fat Burner,1,993,993,Debit Card,12,873.84,Nitara Toor
dedf87b4-2ce3-4a8a-ae47-8b69bf1e88b5,2025-01-12,Ivana Varty,Kolkata,Maharashtra,Equipment,Resistance Bands,4,10146,40584,Cash,3,39366.48,Rohan Ghose
e2eca96f-8442-4561-bd42-78788de4934a,2025-03-19,Arnav Hegde,Ahmedabad,Tamil Nadu,Equipment,Bench Press,1,12346,12346,Debit Card,1,12222.54,Zara Dhawan
f0aec803-db6b-445a-a340-0f77aa339c8c,2025-01-15,Aaryahi Reddy,Hyderabad,Tamil Nadu,Supplement,BCAA,3,2660,7980,Cash,0,7980.0,Indranil Majumdar
cc82b85f-3035-49a2-8139-5065f683dc38,2025-02-28,Kiara Contractor,Kolkata,Maharashtra,Equipment,Dumbbells,3,6022,18066,Net Banking,12,15898.08,Tara Chaudhary
7bd63035-f426-4552-90c2-a8e5e76d1504,2025-03-19,Mohanlal Agrawal,Ahmedabad,Maharashtra,Supplement,Pre-Workout,2,4704,9408,Net Banking,14,8090.88,Manikya Sahni
f26a9679-5af7-4c84-975f-b82f286b9a1d,2025-01-27,Pranay Wagle,Mumbai,Telangana,Supplement,Creatine,3,2631,7893,UPI,4,7577.28,Sahil Sankar
0f5911e3-229f-450d-bb2d-fb375c7e481c,2025-01-29,Rohan Chacko,Pune,Telangana,Supplement,BCAA,2,2187,4374,Net Banking,12,3849.12,Madhav Subramanian
bfee64c2-503a-4a20-a2a2-67184b93b07c,2025-02-09,Darshit Bedi,Ahmedabad,Telangana,Equipment,Kettlebell,2,1613,3226,Debit Card,4,3096.96,Kabir Sami
d75fe098-44f5-4b89-a50c-8a43b864a1c9,2025-01-17,Jayan Khatri,Mumbai,Karnataka,Equipment,Exercise Bike,4,6443,25772,Net Banking,1,25514.28,Vaibhav Kothari
67a8edb9-f195-469e-a386-1d18a4289218,2025-02-06,Aniruddh Sood,Ahmedabad,Delhi,Equipment,Treadmill,3,10940,32820,Credit Card,6,30850.8,Rasha De
470aa6f5-ecb8-4a25-81c1-13bd8d37e042,2025-03-20,Anaya Batta,Hyderabad,Maharashtra,Equipment,Exercise Bike,3,4149,12447,Debit Card,9,11326.77,Urvi Lala
b1dde4eb-ccc0-430f-a374-4407a264c575,2025-02-26,Kashvi Mane,Ahmedabad,Telangana,Supplement,BCAA,3,4504,13512,Net Banking,6,12701.28,Drishya Dewan
de0d93a5-f741-4c1f-855f-f1614b449726,2025-02-17,Nirvi Dalal,Ahmedabad,Maharashtra,Equipment,Treadmill,2,7977,15954,UPI,9,14518.14,Yasmin Soni
bb2b3a99-3f8f-4252-b20b-0c0bba4c68c9,2025-03-01,Nitara Ahluwalia,Ahmedabad,Delhi,Supplement,Creatine,1,4832,4832,UPI,13,4203.84,Jivin Iyengar
99b595ef-aee1-4c76-ab08-5bb919e31b54,2025-01-13,Veer Bal,Delhi,Delhi,Equipment,Exercise Bike,4,2679,10716,Credit Card,12,9430.08,Shanaya Chaudhuri
19e38e41-1912-40c3-8924-f14287f15933,2025-01-09,Aarna Srinivas,Ahmedabad,Gujarat,Supplement,Fat Burner,1,1324,1324,UPI,3,1284.28,Yuvraj  Ben
35367009-1c1b-4699-8562-b8930712531e,2025-02-12,Ivana Kala,Kolkata,Gujarat,Equipment,Bench Press,1,13586,13586,Debit Card,14,11683.96,Abram Thaker
db957a9c-c098-4bcb-8cc2-972d0f401a0e,2025-02-26,Priyansh Chaudhari,Ahmedabad,Maharashtra,Supplement,BCAA,3,3627,10881,Debit Card,12,9575.28,Misha Dey
822b36e4-b13c-4b17-ab92-1bdb5eb25a72,2025-03-04,Hansh Date,Hyderabad,Delhi,Supplement,BCAA,1,2909,2909,Net Banking,2,2850.82,Stuvan Deep
d83c36ca-51d3-4dd6-baa9-5975bceae219,2025-03-08,Vivaan Dave,Delhi,Tamil Nadu,Supplement,Fat Burner,1,1783,1783,Debit Card,9,1622.53,Gatik Ben
0db6e904-aa6e-4ba0-b024-8100bd9125fe,2025-01-26,Akarsh Sangha,Hyderabad,Telangana,Equipment,Bench Press,4,19529,78116,Credit Card,12,68742.08,Chirag Sem
f7513d95-15ac-4962-8713-1a9eb9ca9ad6,2025-01-07,Samaira Verma,Kolkata,Tamil Nadu,Supplement,BCAA,3,4942,14826,UPI,14,12750.36,Hridaan Mann
242646fa-a7ad-4d80-86b2-a90c517ca599,2025-01-01,Aayush Yogi,Ahmedabad,Karnataka,Supplement,Fish Oil,2,2728,5456,Net Banking,6,5128.64,Navya Tara
16bdb18f-9d3d-4255-a406-763e6dc91063,2025-02-18,Jivika Chand,Pune,West Bengal,Equipment,Rowing Machine,1,1273,1273,Debit Card,9,1158.43,Rohan Batra
c6c85af3-b69f-4088-85b9-37317550279b,2025-01-10,Nirvi Bhat,Pune,West Bengal,Supplement,Whey Protein,1,3484,3484,Credit Card,13,3031.08,Mishti Bail
037b7225-1ad5-4968-bfdf-7e31c79d5cd0,2025-01-19,Abram Gera,Bangalore,Gujarat,Equipment,Bench Press,4,11458,45832,Net Banking,6,43082.08,Misha Chacko
881f6d3f-f48f-4142-8aa5-2f18ddb8ad83,2025-01-29,Prerak Bera,Mumbai,Maharashtra,Supplement,Pre-Workout,3,1153,3459,UPI,2,3389.82,Vardaniya Sandhu
1d28000d-5aa9-498c-96c8-2a3130ccd48d,2025-03-20,Charvi Bobal,Bangalore,Karnataka,Supplement,Pre-Workout,1,2626,2626,Credit Card,13,2284.62,Lakshay Andra
cae0302c-4e34-4dee-8a58-ee3c10a9dc22,2025-02-16,Bhavin Ranganathan,Mumbai,Tamil Nadu,Supplement,Creatine,3,4674,14022,Net Banking,5,13320.9,Diya Chaudhuri
9e58d695-5dc8-487e-848d-b5b436d0c5ec,2025-02-11,Ela Yogi,Mumbai,Karnataka,Equipment,Treadmill,3,19021,57063,Debit Card,3,55351.11,Raunak Balakrishnan
d63021d4-3ccf-49ef-b612-f90c2a2a83b8,2025-03-18,Priyansh Kari,Bangalore,Maharashtra,Equipment,Kettlebell,1,5488,5488,Net Banking,14,4719.68,Zara Bassi
08acb813-cb43-4e4b-aa5a-ef6c3d5a5280,2025-02-04,Lavanya Deol,Bangalore,Maharashtra,Equipment,Treadmill,2,10231,20462,UPI,14,17597.32,Aarush Ranganathan
384d6273-3456-4e8c-9fa2-1197438ef213,2025-01-06,Ritvik Lanka,Mumbai,Telangana,Equipment,Treadmill,3,19871,59613,UPI,2,58420.74,Tanya Jani
2cc863b1-dd4b-446e-b5a0-2e86d4274937,2025-02-19,Darshit Viswanathan,Mumbai,Tamil Nadu,Equipment,Resistance Bands,3,11438,34314,Debit Card,14,29510.04,Zara Dada
710d0efd-9255-49b7-9476-65a80016d97e,2025-02-17,Kanav Kapoor,Kolkata,Delhi,Supplement,Pre-Workout,2,3261,6522,Credit Card,2,6391.56,Vihaan Seshadri
a385c706-018a-4ba6-be32-71cc433c3eb8,2025-02-27,Kavya Bath,Hyderabad,West Bengal,Supplement,Pre-Workout,3,1844,5532,Credit Card,11,4923.48,Tara Dara
4ae0c613-1161-46f6-9f6a-1aa2c39bfce0,2025-01-04,Prisha Sridhar,Bangalore,Gujarat,Equipment,Exercise Bike,2,1014,2028,Debit Card,5,1926.6,Sumer Bakshi
08ee4db6-c88a-4f02-ac95-7d13f3c029f1,2025-01-12,Aradhya Seth,Chennai,Delhi,Equipment,Dumbbells,4,16795,67180,Debit Card,7,62477.4,Hansh Bose
4b0b016e-6fb8-40c0-b428-e1dfdb014b0a,2025-01-16,Vaibhav Comar,Hyderabad,Tamil Nadu,Equipment,Resistance Bands,1,1332,1332,Net Banking,10,1198.8,Yashvi Randhawa
0b421b71-77d2-4c51-ac80-b8563615483d,2025-03-01,Navya Kalita,Bangalore,West Bengal,Equipment,Kettlebell,3,3590,10770,Net Banking,7,10016.1,Emir Viswanathan
84833641-d4a1-47e0-bb01-57fbd55b03f7,2025-01-12,Amani Keer,Chennai,Telangana,Equipment,Dumbbells,3,15027,45081,Debit Card,3,43728.57,Ela Uppal
d8699053-bb08-429b-befb-06617881ed87,2025-03-05,Nehmat Sura,Kolkata,Tamil Nadu,Equipment,Exercise Bike,2,2501,5002,UPI,11,4451.78,Oorja Chokshi
d6e7bfb5-babb-4aee-8088-24b83d5c16ee,2025-02-19,Gatik Singh,Hyderabad,Delhi,Equipment,Resistance Bands,4,17662,70648,UPI,5,67115.6,Romil Vora
06602440-4ebe-4448-90d7-64e602fbcc70,2025-01-05,Siya Krishnan,Ahmedabad,West Bengal,Supplement,Fish Oil,1,2433,2433,Net Banking,5,2311.35,Lavanya Goswami
7a65c960-07c1-466a-9e37-9851762f96e5,2025-01-25,Indrans Loke,Kolkata,Tamil Nadu,Equipment,Treadmill,3,9332,27996,Cash,11,24916.44,Shlok Gupta
89254f92-ef03-45b1-a3d6-f158bbbb7b19,2025-02-15,Nirvi Halder,Bangalore,Gujarat,Equipment,Rowing Machine,1,8575,8575,Credit Card,13,7460.25,Sumer Balan
5b6646f3-26d9-4356-9698-14aca9dbfc7f,2025-01-18,Vritika Vyas,Delhi,Maharashtra,Equipment,Resistance Bands,2,16835,33670,Cash,6,31649.8,Aradhya Keer
5f7ac612-baa0-4dca-8d31-2c24ccbd2b35,2025-02-06,Zoya Saran,Ahmedabad,Gujarat,Equipment,Rowing Machine,4,14972,59888,Cash,12,52701.44,Kashvi Deep
d7bffd8d-f0fd-483b-9a19-3c1b9430e71f,2025-02-20,Ishita Brahmbhatt,Delhi,Delhi,Supplement,Fish Oil,1,3646,3646,Cash,14,3135.56,Aarav Dewan
0118bfd2-f900-4d34-96f4-15672c8767d9,2025-02-03,Anahi Kapadia,Kolkata,Telangana,Equipment,Resistance Bands,2,9198,18396,UPI,7,17108.28,Miraan Baral
5d021a32-a427-4ba8-b790-efadfde844bc,2025-01-25,Ira Hayre,Bangalore,Tamil Nadu,Equipment,Treadmill,4,2637,10548,Cash,12,9282.24,Renee Desai
61c55b28-87ea-4a44-8489-75786062f5a5,2025-01-23,Mohanlal Saran,Kolkata,Maharashtra,Supplement,Creatine,3,692,2076,Cash,13,1806.12,Yuvraj  Rajan
84a16f7a-9d65-4966-8f4d-e40783dd4a24,2025-01-11,Dhanuk Tak,Bangalore,Maharashtra,Supplement,Creatine,4,3571,14284,Cash,4,13712.64,Biju Sagar
7753a0ef-34c2-4a73-85ca-b968746f25ad,2025-01-17,Khushi Devi,Pune,Maharashtra,Supplement,Fish Oil,4,2895,11580,Credit Card,10,10422.0,Miraan Ghose
c3645567-930f-4cb8-9d19-ec60a6988706,2025-01-27,Nitara Hayre,Mumbai,Maharashtra,Supplement,Pre-Workout,4,3921,15684,Net Banking,1,15527.16,Jayesh Banerjee
fdb55cee-3c45-4745-87c2-eeec0d4bee69,2025-03-01,Kashvi Borra,Hyderabad,West Bengal,Supplement,Creatine,1,1837,1837,Cash,4,1763.52,Hrishita Raval
62e4d44b-72ff-4219-a8c4-5bd8e723c51b,2025-02-04,Aarush Thaman,Kolkata,Telangana,Supplement,Pre-Workout,4,2220,8880,UPI,9,8080.8,Neelofar Babu
f5fedf3e-e93a-4c6c-983b-5221f7326f05,2025-01-19,Yuvaan Krishnan,Delhi,Maharashtra,Supplement,Creatine,3,3734,11202,Debit Card,2,10977.96,Anay Yohannan
9d61dcc0-8262-4c2d-8da1-4d97a18ccfa5,2025-03-20,Dharmajan Subramanian,Chennai,Gujarat,Supplement,Whey Protein,4,1674,6696,Net Banking,2,6562.08,Dharmajan Ahluwalia
7d9b2556-1ca8-4fd9-b325-db64a5cbb0b4,2025-01-08,Nitara Gara,Ahmedabad,Karnataka,Supplement,Pre-Workout,2,4469,8938,Credit Card,7,8312.34,Rasha Sidhu
01092b7a-414a-428c-b596-92be7144f2b6,2025-01-30,Kartik Chadha,Pune,Gujarat,Equipment,Rowing Machine,3,16610,49830,Cash,10,44847.0,Kiara Chahal
3e437dc7-d15c-4563-b379-2f7905b03a6c,2025-01-12,Onkar Edwin,Hyderabad,Telangana,Equipment,Kettlebell,4,10131,40524,Net Banking,12,35661.12,Romil Sastry
696443fa-1ad0-45f1-90e0-68f8b0fa0853,2025-02-14,Hazel Dhar,Chennai,West Bengal,Equipment,Rowing Machine,1,4760,4760,UPI,0,4760.0,Raghav Bhavsar
36eed56f-6a89-4fef-8831-c67c71a531d4,2025-02-25,Chirag Joshi,Kolkata,Telangana,Supplement,Pre-Workout,4,3227,12908,Net Banking,12,11359.04,Tushar Khare
4b962319-bbf9-46f4-ac1a-1616a606fa61,2025-01-13,Prisha Samra,Mumbai,Maharashtra,Supplement,Fat Burner,3,2654,7962,UPI,12,7006.56,Indrans Kapadia
d41d8540-0e0a-4b32-8911-ff282776e622,2025-03-13,Yuvaan Khatri,Pune,Maharashtra,Equipment,Resistance Bands,1,12795,12795,Net Banking,2,12539.1,Oorja Konda
69c8c1b0-6c66-46eb-a561-0c73566e9536,2025-01-28,Indrans Banerjee,Delhi,West Bengal,Supplement,Fat Burner,3,1681,5043,Net Banking,13,4387.41,Ira Krish
63fa6c7e-8964-4b93-ac9a-46653f5a0151,2025-03-03,Arhaan Bose,Chennai,Karnataka,Supplement,Whey Protein,2,2625,5250,UPI,14,4515.0,Saira Sane
466005f5-3712-4bf1-bda4-c90ffa58e06d,2025-03-15,Manikya Apte,Mumbai,Gujarat,Supplement,Fat Burner,2,3696,7392,Net Banking,8,6800.64,Raunak Venkataraman
6c90ab0c-0950-4b83-afef-a5b46734dc1e,2025-01-09,Sumer Rastogi,Bangalore,Karnataka,Equipment,Exercise Bike,3,18976,56928,Net Banking,14,48958.08,Jiya Kannan
b638b9a2-a229-4131-8fc6-a7b509f002cf,2025-01-05,Reyansh Luthra,Delhi,Tamil Nadu,Supplement,Fat Burner,4,1376,5504,UPI,13,4788.48,Rasha Sen
82e38b5a-5078-4a61-ad81-def9f2898283,2025-03-08,Aarush Kala,Ahmedabad,Gujarat,Supplement,Whey Protein,2,1945,3890,UPI,14,3345.4,Pranay Lal
0449117e-aea1-40fe-aaa4-7d2fa168451e,2025-03-19,Sara Dara,Mumbai,Tamil Nadu,Equipment,Kettlebell,3,5325,15975,UPI,0,15975.0,Ahana  Basu
831dce21-0282-44a9-a04c-77f1394fca69,2025-03-03,Ojas Sagar,Chennai,Gujarat,Equipment,Dumbbells,2,16473,32946,Cash,9,29980.86,Anay Kalita
0fbb6882-5bcf-4a76-9528-8999406ed226,2025-02-13,Devansh Bhatti,Chennai,Telangana,Supplement,BCAA,2,3939,7878,UPI,1,7799.22,Anaya Goel
43ce7461-c5fc-46a4-8c8c-f49cb05278d6,2025-03-20,Dhanuk Sundaram,Delhi,Karnataka,Supplement,Pre-Workout,1,757,757,Net Banking,12,666.16,Badal Bajwa
efc78247-3b50-4eb5-91fb-9f2bd76feb1a,2025-03-16,Parinaaz Lal,Hyderabad,Maharashtra,Supplement,Fat Burner,2,1393,2786,Debit Card,11,2479.54,Mahika Loyal
92057a27-770c-490c-8976-91559ed2c43a,2025-03-18,Sumer Gupta,Mumbai,West Bengal,Equipment,Dumbbells,4,10184,40736,Debit Card,11,36255.04,Misha Arya
a5b76b3e-1f24-4702-a35e-d9e02448b545,2025-03-05,Eshani Mander,Hyderabad,Delhi,Supplement,BCAA,4,2311,9244,Net Banking,2,9059.12,Arnav Raval
df906a2d-6e74-482d-98cf-42d44bf7470e,2025-01-03,Yasmin Buch,Mumbai,Karnataka,Equipment,Bench Press,2,10046,20092,Credit Card,9,18283.72,Shalv Ratta
d08e2ee0-ed64-4db8-b642-9c0241a3d93b,2025-01-17,Krish Cheema,Kolkata,Delhi,Equipment,Kettlebell,3,2273,6819,Credit Card,8,6273.48,Heer Bajwa
0d4d7a4f-5906-4f4b-bf5c-0213eee8c80f,2025-03-10,Yashvi Joshi,Hyderabad,West Bengal,Equipment,Resistance Bands,2,8605,17210,UPI,7,16005.3,Kaira Kunda
d48ebaae-f49c-4627-8b3f-288c8c5a439a,2025-03-12,Anika Majumdar,Delhi,Maharashtra,Supplement,Creatine,3,4597,13791,UPI,0,13791.0,Nayantara Chauhan
ead327a4-f391-4e48-befb-9f812d4bd728,2025-02-20,Romil Khurana,Bangalore,Gujarat,Supplement,Fat Burner,1,4955,4955,Net Banking,3,4806.35,Kanav Kulkarni
db48c7c9-963d-4a09-9a91-8cf5e645aee6,2025-02-25,Kiara Wable,Mumbai,Karnataka,Supplement,BCAA,2,3369,6738,UPI,6,6333.72,Hansh Sant
257345a9-a01b-46db-b5c9-432b752f2eb1,2025-01-31,Sahil Datta,Chennai,Maharashtra,Supplement,Multivitamins,3,3114,9342,Debit Card,7,8688.06,Zara Hayre
d5c46a2f-13bf-47ca-bfbd-7f2eea68c0b8,2025-03-11,Divyansh Saini,Delhi,Maharashtra,Equipment,Exercise Bike,4,12092,48368,Credit Card,8,44498.56,Gatik Sagar
a3d2839a-3b56-4aaf-a9f6-3826869c1996,2025-01-07,Samar Deep,Pune,Karnataka,Supplement,Fat Burner,3,4982,14946,Debit Card,10,13451.4,Raunak Dube
9f89eb8f-bcdc-41a2-84e4-7fa8a7535170,2025-02-07,Anaya Srinivas,Delhi,Maharashtra,Supplement,BCAA,4,2961,11844,Cash,1,11725.56,Onkar Sodhi
